gen_uid,cust_key,first_name_cl,family_name_cl,mobile_no_cl,mobile_no_dsp,source_name,birth_date_cl,birth_date_dsp,email_cl,email_dsp,update_date
t22,1028001538,amanda,okazaki,809192411,809192411,TOPSERV,11/5/83 00:00,11/5/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,23/8/31 00:00
t220,1151004357,amanda,okazaki,809192414,809192414,TOPSERV,14/5/83 00:00,14/5/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,26/8/31 00:00
t221,1021078808,amanda,okazaki,809192417,809192417,TOPSERV,17/5/83 00:00,17/5/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,29/8/31 00:00
t222,1091018707,amanda,okazaki,809192420,809192420,TOPSERV,20/5/83 00:00,20/5/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,1/9/31 00:00
t223,1071008968,amanda,okazaki,809192423,809192423,TOPSERV,23/5/83 00:00,23/5/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,4/9/31 00:00
t224,1188000508,amanda,okazaki,809192426,809192426,TOPSERV,26/5/83 00:00,26/5/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,7/9/31 00:00
t225,CRM100000687,amanda,okazaki,809192429,809192429,TOPSERV,29/5/83 00:00,29/5/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,10/9/31 00:00
t226,CRM100000688,amanda,okazaki,809192432,809192432,TOPSERV,1/6/83 00:00,1/6/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,13/9/31 00:00
t227,1068000288,amanda,okazaki,809192435,809192435,TOPSERV,4/6/83 00:00,4/6/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,16/9/31 00:00
t228,1061037616,amanda,okazaki,809192438,809192438,TOPSERV,7/6/83 00:00,7/6/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,19/9/31 00:00
t229,1061008189,amanda,okazaki,809192441,809192441,TOPSERV,10/6/83 00:00,10/6/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,22/9/31 00:00
t23,1131019007,amanda,okazaki,809192444,809192444,TOPSERV,13/6/83 00:00,13/6/83 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,25/9/31 00:00
t230,1061039140,amanda,okazaki,809192447,809192447,TOPSERV,16/6/83 00:00,16/6/83 00:00,,,28/9/31 00:00
t231,1051012360,amanda,okazaki,809192450,809192450,TOPSERV,19/6/83 00:00,19/6/83 00:00,,,1/10/31 00:00
t232,1061040733,amanda,okazaki,809192453,809192453,TOPSERV,22/6/83 00:00,22/6/83 00:00,,,4/10/31 00:00
t233,2210004536,amanda,okazaki,809192456,809192456,TOPSERV,25/6/83 00:00,25/6/83 00:00,,,7/10/31 00:00
t234,1251022568,amanda,okazaki,809192459,809192459,TOPSERV,28/6/83 00:00,28/6/83 00:00,,,10/10/31 00:00
t235,1051016534,amanda,okazaki,809192462,809192462,TOPSERV,1/7/83 00:00,1/7/83 00:00,,,13/10/31 00:00
t236,1061004594,amanda,okazaki,809192465,809192465,TOPSERV,4/7/83 00:00,4/7/83 00:00,,,16/10/31 00:00
t237,1051013979,amanda,okazaki,809192468,809192468,TOPSERV,7/7/83 00:00,7/7/83 00:00,,,19/10/31 00:00
t238,1251016395,amanda,okazaki,809192471,809192471,TOPSERV,10/7/83 00:00,10/7/83 00:00,,,22/10/31 00:00
t239,1131017305,amanda,okazaki,809192474,809192474,TOPSERV,13/7/83 00:00,13/7/83 00:00,,,25/10/31 00:00
t24,1091016496,amanda,okazaki,809192476,809192476,TOPSERV,15/7/83 00:00,15/7/83 00:00,,,27/10/31 00:00
t240,1171000892,amanda,okazaki,809192479,809192479,TOPSERV,18/7/83 00:00,18/7/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,30/10/31 00:00
t241,2210000107,amanda,okazaki,809192482,809192482,TOPSERV,21/7/83 00:00,21/7/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,2/11/31 00:00
t242,1251007982,amanda,okazaki,809192485,809192485,TOPSERV,24/7/83 00:00,24/7/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,5/11/31 00:00
t243,1031010384,amanda,okazaki,809192488,809192488,TOPSERV,27/7/83 00:00,27/7/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,8/11/31 00:00
t244,1081015338,amanda,okazaki,809192491,809192491,TOPSERV,30/7/83 00:00,30/7/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,11/11/31 00:00
t245,1051003970,amanda,okazaki,809192494,809192494,TOPSERV,2/8/83 00:00,2/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,14/11/31 00:00
t246,1131046430,amanda,okazaki,809192497,809192497,TOPSERV,5/8/83 00:00,5/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,17/11/31 00:00
t247,1051000447,amanda,okazaki,809192500,809192500,TOPSERV,8/8/83 00:00,8/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,20/11/31 00:00
t248,1251004705,amanda,okazaki,809192503,809192503,TOPSERV,11/8/83 00:00,11/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,23/11/31 00:00
t249,1131023446,amanda,okazaki,809192506,809192506,TOPSERV,14/8/83 00:00,14/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,26/11/31 00:00
t25,1251024734,amanda,okazaki,809192509,809192509,TOPSERV,17/8/83 00:00,17/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,29/11/31 00:00
t250,1071007232,amanda,okazaki,809192512,809192512,TOPSERV,20/8/83 00:00,20/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,2/12/31 00:00
t251,1151005050,amanda,okazaki,809192515,809192515,TOPSERV,23/8/83 00:00,23/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,5/12/31 00:00
t252,1051028045,amanda,okazaki,809192518,809192518,TOPSERV,26/8/83 00:00,26/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,8/12/31 00:00
t253,1051002884,amanda,okazaki,809192521,809192521,TOPSERV,29/8/83 00:00,29/8/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,11/12/31 00:00
t254,1131036266,amanda,okazaki,809192524,809192524,TOPSERV,1/9/83 00:00,1/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,14/12/31 00:00
t255,1091003673,amanda,okazaki,809192527,809192527,TOPSERV,4/9/83 00:00,4/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,17/12/31 00:00
t256,1151009933,amanda,okazaki,809192530,809192530,TOPSERV,7/9/83 00:00,7/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,20/12/31 00:00
t257,4011000541,amanda,okazaki,809192533,809192533,TOPSERV,10/9/83 00:00,10/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,23/12/31 00:00
t258,1071006404,amanda,okazaki,809192536,809192536,TOPSERV,13/9/83 00:00,13/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,26/12/31 00:00
t259,1081010108,amanda,okazaki,809192539,809192539,TOPSERV,16/9/83 00:00,16/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,29/12/31 00:00
t26,1071022006,amanda,okazaki,809192542,809192542,TOPSERV,19/9/83 00:00,19/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,1/1/32 00:00
t260,1131040470,amanda,okazaki,809192545,809192545,TOPSERV,22/9/83 00:00,22/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,4/1/32 00:00
t261,1071004417,amanda,okazaki,809192548,809192548,TOPSERV,25/9/83 00:00,25/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,7/1/32 00:00
t262,1011008589,amanda,okazaki,809192551,809192551,TOPSERV,28/9/83 00:00,28/9/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,10/1/32 00:00
t263,1341003362,amanda,okazaki,809192554,809192554,TOPSERV,1/10/83 00:00,1/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,13/1/32 00:00
t264,1051004242,amanda,okazaki,809192557,809192557,TOPSERV,4/10/83 00:00,4/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,16/1/32 00:00
t265,1051005367,amanda,okazaki,809192560,809192560,TOPSERV,7/10/83 00:00,7/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,19/1/32 00:00
t266,1071010782,amanda,okazaki,809192563,809192563,TOPSERV,10/10/83 00:00,10/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,22/1/32 00:00
t267,1071022996,amanda,okazaki,809192566,809192566,TOPSERV,13/10/83 00:00,13/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,25/1/32 00:00
t268,1061014219,amanda,okazaki,809192569,809192569,TOPSERV,16/10/83 00:00,16/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,28/1/32 00:00
t269,1251024301,amanda,okazaki,809192572,809192572,TOPSERV,19/10/83 00:00,19/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,31/1/32 00:00
t27,1251019535,amanda,okazaki,809192575,809192575,TOPSERV,22/10/83 00:00,22/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,3/2/32 00:00
t270,1071003922,amanda,okazaki,809192578,809192578,TOPSERV,25/10/83 00:00,25/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,6/2/32 00:00
t271,CRM100000689,amanda,okazaki,809192581,809192581,TOPSERV,28/10/83 00:00,28/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,9/2/32 00:00
t272,CRM100000690,amanda,okazaki,809192584,809192584,TOPSERV,31/10/83 00:00,31/10/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,12/2/32 00:00
t273,1151006242,amanda,okazaki,809192587,809192587,TOPSERV,3/11/83 00:00,3/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,15/2/32 00:00
t274,1051008651,amanda,okazaki,809192590,809192590,TOPSERV,6/11/83 00:00,6/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,18/2/32 00:00
t275,1131062780,amanda,okazaki,809192593,809192593,TOPSERV,9/11/83 00:00,9/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,21/2/32 00:00
t276,CRM100000691,amanda,okazaki,809192596,809192596,TOPSERV,12/11/83 00:00,12/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,24/2/32 00:00
t277,1061002955,amanda,okazaki,809192599,809192599,TOPSERV,15/11/83 00:00,15/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,27/2/32 00:00
t278,1061009357,amanda,okazaki,809192602,809192602,TOPSERV,18/11/83 00:00,18/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,1/3/32 00:00
t279,CRM100000692,amanda,okazaki,809192605,809192605,TOPSERV,21/11/83 00:00,21/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,4/3/32 00:00
t28,1061020410,amanda,okazaki,809192608,809192608,TOPSERV,24/11/83 00:00,24/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,7/3/32 00:00
t280,1051021989,amanda,okazaki,809192611,809192611,TOPSERV,27/11/83 00:00,27/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,10/3/32 00:00
t281,1131008522,amanda,okazaki,809192614,809192614,TOPSERV,30/11/83 00:00,30/11/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,13/3/32 00:00
t282,1251004259,amanda,okazaki,809192617,809192617,TOPSERV,3/12/83 00:00,3/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,16/3/32 00:00
t283,8232004399,amanda,okazaki,809192620,809192620,TOPSERV,6/12/83 00:00,6/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,19/3/32 00:00
t284,1061015360,amanda,okazaki,809192623,809192623,TOPSERV,9/12/83 00:00,9/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,22/3/32 00:00
t285,1051001510,amanda,okazaki,809192626,809192626,TOPSERV,12/12/83 00:00,12/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,25/3/32 00:00
t286,1061000918,amanda,okazaki,809192629,809192629,TOPSERV,15/12/83 00:00,15/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,28/3/32 00:00
t287,1131005237,amanda,okazaki,809192632,809192632,TOPSERV,18/12/83 00:00,18/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,31/3/32 00:00
t288,1151001952,amanda,okazaki,809192635,809192635,TOPSERV,21/12/83 00:00,21/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,3/4/32 00:00
t289,1051007221,amanda,okazaki,809192638,809192638,TOPSERV,24/12/83 00:00,24/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,6/4/32 00:00
t29,CRM100000676,amanda,okazaki,809192641,809192641,TOPSERV,27/12/83 00:00,27/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,9/4/32 00:00
t290,2210007324,amanda,okazaki,809192644,809192644,TOPSERV,30/12/83 00:00,30/12/83 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,12/4/32 00:00
t291,1091006147,amanda,okazaki,809192647,809192647,TOPSERV,2/1/84 00:00,2/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,15/4/32 00:00
t292,1151031391,amanda,okazaki,809192650,809192650,TOPSERV,5/1/84 00:00,5/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,18/4/32 00:00
t293,1051008631,amanda,okazaki,809192653,809192653,TOPSERV,8/1/84 00:00,8/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,21/4/32 00:00
t294,1098000531,amanda,okazaki,809192656,809192656,TOPSERV,11/1/84 00:00,11/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,24/4/32 00:00
t295,1081028367,amanda,okazaki,809192659,809192659,TOPSERV,14/1/84 00:00,14/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,27/4/32 00:00
t296,1361010338,amanda,okazaki,809192662,809192662,TOPSERV,17/1/84 00:00,17/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,30/4/32 00:00
t297,1251002186,amanda,okazaki,809192665,809192665,TOPSERV,20/1/84 00:00,20/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,3/5/32 00:00
t298,1081022655,amanda,okazaki,809192668,809192668,TOPSERV,23/1/84 00:00,23/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,6/5/32 00:00
t299,1021075036,amanda,okazaki,809192671,809192671,TOPSERV,26/1/84 00:00,26/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,9/5/32 00:00
t3,2210004265,amanda,okazaki,809192674,809192674,TOPSERV,29/1/84 00:00,29/1/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,12/5/32 00:00
t30,1141026683,amanda,okazaki,809192677,809192677,TOPSERV,1/2/84 00:00,1/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,15/5/32 00:00
t300,1081028302,amanda,okazaki,809192680,809192680,TOPSERV,4/2/84 00:00,4/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,18/5/32 00:00
t301,2121002727,amanda,okazaki,809192683,809192683,TOPSERV,7/2/84 00:00,7/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,21/5/32 00:00
t302,2151000262,amanda,okazaki,809192686,809192686,TOPSERV,10/2/84 00:00,10/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,24/5/32 00:00
t303,1251023239,amanda,okazaki,809192689,809192689,TOPSERV,13/2/84 00:00,13/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,27/5/32 00:00
t304,1251006101,amanda,okazaki,809192692,809192692,TOPSERV,16/2/84 00:00,16/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,30/5/32 00:00
t305,CRM100000693,amanda,okazaki,809192695,809192695,TOPSERV,19/2/84 00:00,19/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,2/6/32 00:00
t306,1061034202,amanda,okazaki,809192698,809192698,TOPSERV,22/2/84 00:00,22/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,5/6/32 00:00
t307,1131045943,amanda,okazaki,809192701,809192701,TOPSERV,25/2/84 00:00,25/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,8/6/32 00:00
t308,1081017522,amanda,okazaki,809192704,809192704,TOPSERV,28/2/84 00:00,28/2/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,11/6/32 00:00
t309,CRM100000694,amanda,okazaki,809192707,809192707,TOPSERV,2/3/84 00:00,2/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,14/6/32 00:00
t31,1041036254,amanda,okazaki,809192710,809192710,TOPSERV,5/3/84 00:00,5/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,17/6/32 00:00
t310,1091007116,amanda,okazaki,809192713,809192713,TOPSERV,8/3/84 00:00,8/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,20/6/32 00:00
t311,1051016663,amanda,okazaki,809192716,809192716,TOPSERV,11/3/84 00:00,11/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,23/6/32 00:00
t312,1081019308,amanda,okazaki,809192719,809192719,TOPSERV,14/3/84 00:00,14/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,26/6/32 00:00
t313,1051019149,amanda,okazaki,809192722,809192722,TOPSERV,17/3/84 00:00,17/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,29/6/32 00:00
t314,1131007176,amanda,okazaki,809192725,809192725,TOPSERV,20/3/84 00:00,20/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,2/7/32 00:00
t315,1071008373,amanda,okazaki,809192728,809192728,TOPSERV,23/3/84 00:00,23/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,5/7/32 00:00
t316,1091002391,amanda,okazaki,809192731,809192731,TOPSERV,26/3/84 00:00,26/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,8/7/32 00:00
t317,1131027387,amanda,okazaki,809192734,809192734,TOPSERV,29/3/84 00:00,29/3/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,11/7/32 00:00
t318,1071023566,amanda,okazaki,809192737,809192737,TOPSERV,1/4/84 00:00,1/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,14/7/32 00:00
t319,1091005130,amanda,okazaki,809192740,809192740,TOPSERV,4/4/84 00:00,4/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,17/7/32 00:00
t32,1071020145,amanda,okazaki,809192743,809192743,TOPSERV,7/4/84 00:00,7/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,20/7/32 00:00
t320,1051030813,amanda,okazaki,809192746,809192746,TOPSERV,10/4/84 00:00,10/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,23/7/32 00:00
t321,1051013080,amanda,okazaki,809192749,809192749,TOPSERV,13/4/84 00:00,13/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,26/7/32 00:00
t322,4011000416,amanda,okazaki,809192752,809192752,TOPSERV,16/4/84 00:00,16/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,29/7/32 00:00
t323,1091019772,amanda,okazaki,809192755,809192755,TOPSERV,19/4/84 00:00,19/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,1/8/32 00:00
t324,1061007593,amanda,okazaki,809192758,809192758,TOPSERV,22/4/84 00:00,22/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,4/8/32 00:00
t325,2210006554,amanda,okazaki,809192761,809192761,TOPSERV,25/4/84 00:00,25/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,7/8/32 00:00
t326,8224013262,amanda,okazaki,809192764,809192764,TOPSERV,28/4/84 00:00,28/4/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,10/8/32 00:00
t327,1111029833,amanda,okazaki,809192767,809192767,TOPSERV,1/5/84 00:00,1/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,13/8/32 00:00
t328,1091009167,amanda,okazaki,809192770,809192770,TOPSERV,4/5/84 00:00,4/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,16/8/32 00:00
t329,1021013512,amanda,okazaki,809192773,809192773,TOPSERV,7/5/84 00:00,7/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,19/8/32 00:00
t33,1051001913,amanda,okazaki,809192776,809192776,TOPSERV,10/5/84 00:00,10/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,22/8/32 00:00
t330,1118000015,amanda,okazaki,809192779,809192779,TOPSERV,13/5/84 00:00,13/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,25/8/32 00:00
t331,3001000561,amanda,okazaki,809192782,809192782,TOPSERV,16/5/84 00:00,16/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,28/8/32 00:00
t332,1321016343,amanda,okazaki,809192785,809192785,TOPSERV,19/5/84 00:00,19/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,31/8/32 00:00
t333,1391020889,amanda,okazaki,809192786,809192786,TOPSERV,20/5/84 00:00,20/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,1/9/32 00:00
t334,1151027535,amanda,okazaki,809192791,809192791,CRM,25/5/84 00:00,25/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,6/9/32 00:00
t335,1051005950,amanda,okazaki,809192794,809192794,CRM,28/5/84 00:00,28/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,9/9/32 00:00
t336,CRM100000695,amanda,okazaki,809192797,809192797,CRM,31/5/84 00:00,31/5/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,12/9/32 00:00
t337,1061044348,amanda,okazaki,809192800,809192800,CRM,3/6/84 00:00,3/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,15/9/32 00:00
t338,1151016731,amanda,okazaki,809192803,809192803,CRM,6/6/84 00:00,6/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,18/9/32 00:00
t339,1061008773,amanda,okazaki,809192806,809192806,CRM,9/6/84 00:00,9/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,21/9/32 00:00
t34,1061000798,amanda,okazaki,809192809,809192809,CRM,12/6/84 00:00,12/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,24/9/32 00:00
t340,1411006179,amanda,okazaki,809192812,809192812,CRM,15/6/84 00:00,15/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,27/9/32 00:00
t341,8000048656,amanda,okazaki,809192815,809192815,CRM,18/6/84 00:00,18/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,30/9/32 00:00
t342,1151029179,amanda,okazaki,809192818,809192818,CRM,21/6/84 00:00,21/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,3/10/32 00:00
t343,1151001255,amanda,okazaki,809192821,809192821,CRM,24/6/84 00:00,24/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,6/10/32 00:00
t344,1151023682,amanda,okazaki,809192824,809192824,CRM,27/6/84 00:00,27/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,9/10/32 00:00
t345,1151035629,amanda,okazaki,809192827,809192827,CRM,30/6/84 00:00,30/6/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,12/10/32 00:00
t346,1151013018,amanda,okazaki,809192830,809192830,CRM,3/7/84 00:00,3/7/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,15/10/32 00:00
t347,1151033492,amanda,okazaki,809192833,809192833,CRM,6/7/84 00:00,6/7/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,18/10/32 00:00
t348,1151015763,amanda,okazaki,809192836,809192836,CRM,9/7/84 00:00,9/7/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,21/10/32 00:00
t349,1151001526,amanda,okazaki,809192839,809192839,CRM,12/7/84 00:00,12/7/84 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,24/10/32 00:00
